equipment_id,equipment_type,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,environment_dust_level,shift,failure_next_7_days
EQ-HAUL-TRUCK-091,haul_truck,2094.3,86.5,4.47,164.05,430.28,65.02,8,1,medium,day,0
EQ-CONVEYOR-BELT-052,conveyor_belt,2160.7,74.44,4.72,97.27,136.8,63.79,42,1,medium,night,0
EQ-CRUSHER-012,crusher,4367.7,103.64,8.66,219.35,590.09,75.87,102,2,medium,night,1
EQ-HAUL-TRUCK-149,haul_truck,2555.9,79.21,5.33,167.34,519.53,95.83,12,1,medium,night,0
EQ-EXCAVATOR-079,excavator,5017.9,84.9,4.51,165.45,411.46,63.14,23,1,high,day,0
EQ-CRUSHER-096,crusher,9118.5,90.43,8.15,205.57,509.12,87.09,6,1,medium,night,1
EQ-CRUSHER-058,crusher,4604.9,95.52,7.14,237.32,465.96,76.44,33,1,high,night,1
EQ-DRILL-RIG-005,drill_rig,1458.6,77.92,5.3,217.09,409.49,76.47,26,1,low,night,0
EQ-CRUSHER-028,crusher,4161.5,88.26,7.84,227.43,580.25,84.18,41,0,medium,day,1
EQ-DRILL-RIG-053,drill_rig,2829.4,64.25,7.76,257.36,405.77,70.06,54,1,medium,night,0
EQ-CRUSHER-126,crusher,3627.8,99.14,7.78,164.05,541.34,97.47,28,1,medium,night,1
EQ-EXCAVATOR-034,excavator,5803.3,90.94,4.07,227.06,321.87,69.25,32,0,high,day,0
EQ-DRILL-RIG-135,drill_rig,5891.2,84.76,4.31,187.23,337.01,59.32,33,3,high,day,0
EQ-HAUL-TRUCK-075,haul_truck,4303.4,81.94,4.12,170.16,459.08,59.87,75,0,medium,night,0
EQ-BALL-MILL-082,ball_mill,3171.6,82.72,6.85,167.46,629.68,73.4,47,1,low,day,0
EQ-CONVEYOR-BELT-142,conveyor_belt,6312.0,62.64,1.92,117.36,115.22,65.01,22,1,high,day,0
EQ-BALL-MILL-083,ball_mill,3117.9,89.9,5.99,172.6,553.51,81.85,56,1,high,day,0
EQ-HAUL-TRUCK-066,haul_truck,2296.2,76.88,6.06,148.37,594.31,95.38,12,2,low,day,1
EQ-EXCAVATOR-013,excavator,3360.0,95.37,6.86,215.2,389.73,96.42,56,0,high,night,1
EQ-CRUSHER-046,crusher,4005.6,79.18,5.78,183.19,618.82,96.78,41,1,medium,night,1
EQ-HAUL-TRUCK-079,haul_truck,2560.2,87.78,5.38,168.37,348.65,72.5,30,2,medium,day,0
EQ-HAUL-TRUCK-149,haul_truck,4701.7,84.93,3.25,180.16,343.92,62.8,58,1,high,night,0
EQ-EXCAVATOR-039,excavator,2609.2,87.21,7.11,219.26,292.72,47.1,14,2,medium,day,0
EQ-DRILL-RIG-115,drill_rig,4618.9,93.8,6.1,244.23,391.31,60.17,73,2,medium,day,0
EQ-BALL-MILL-008,ball_mill,3623.2,94.36,4.96,166.42,526.15,51.87,46,0,medium,day,0
EQ-EXCAVATOR-086,excavator,5590.3,79.53,3.51,223.12,225.41,49.18,60,1,low,day,0
EQ-BALL-MILL-021,ball_mill,5162.7,89.61,5.92,139.55,579.12,93.18,57,2,low,night,1
EQ-HAUL-TRUCK-122,haul_truck,2390.5,86.13,5.61,185.81,481.52,95.99,84,1,medium,night,0
EQ-HAUL-TRUCK-112,haul_truck,3655.1,80.44,2.33,174.64,463.46,82.21,24,2,high,night,0
EQ-CONVEYOR-BELT-117,conveyor_belt,7163.9,69.5,4.74,106.61,208.76,89.36,54,1,high,night,1
EQ-HAUL-TRUCK-078,haul_truck,3679.9,89.42,5.81,121.79,510.28,79.79,48,1,high,day,0
EQ-BALL-MILL-140,ball_mill,3701.8,91.15,8.18,184.42,517.06,85.93,38,3,medium,night,1
EQ-EXCAVATOR-123,excavator,8121.2,64.99,4.56,213.39,260.18,73.7,46,0,medium,night,0
EQ-HAUL-TRUCK-136,haul_truck,3947.2,87.97,3.58,184.31,439.7,73.84,21,0,medium,night,0
EQ-DRILL-RIG-129,drill_rig,6175.3,83.37,6.31,241.52,348.08,78.49,23,1,medium,day,0
EQ-CRUSHER-079,crusher,2888.2,88.59,9.53,163.47,546.39,76.06,25,4,high,night,1
EQ-BALL-MILL-032,ball_mill,1700.7,94.42,5.32,159.73,505.78,77.9,41,3,medium,night,0
EQ-CRUSHER-144,crusher,4880.2,92.42,7.45,147.4,610.65,99.86,35,0,low,day,1
EQ-HAUL-TRUCK-099,haul_truck,4549.2,82.76,6.93,137.72,499.49,93.04,32,1,medium,night,1
EQ-HAUL-TRUCK-031,haul_truck,4474.0,66.1,7.32,165.86,456.08,81.84,29,0,medium,day,0
EQ-HAUL-TRUCK-005,haul_truck,3956.6,80.79,5.73,137.48,402.56,98.16,48,1,high,night,0
EQ-HAUL-TRUCK-123,haul_truck,3429.8,74.37,4.56,182.75,432.19,92.22,48,0,medium,day,0
EQ-EXCAVATOR-018,excavator,5521.4,75.01,7.38,184.05,344.28,79.94,41,0,medium,night,0
EQ-HAUL-TRUCK-085,haul_truck,7491.5,85.55,2.65,172.24,407.23,73.18,24,3,high,day,0
EQ-DRILL-RIG-019,drill_rig,1717.3,81.33,5.77,251.54,375.93,50.85,20,1,low,night,0
EQ-CONVEYOR-BELT-026,conveyor_belt,1215.6,61.35,1.5,88.94,71.29,59.6,25,0,medium,day,0
EQ-CRUSHER-007,crusher,3090.4,79.21,6.47,164.26,597.84,91.0,24,1,low,night,0
EQ-BALL-MILL-058,ball_mill,1899.5,86.34,7.15,151.35,585.93,71.71,15,2,medium,night,1
EQ-CONVEYOR-BELT-139,conveyor_belt,3097.8,62.44,5.55,60.16,237.68,93.72,103,0,high,day,0
EQ-CONVEYOR-BELT-137,conveyor_belt,10514.5,68.56,3.16,89.16,179.35,80.84,12,0,low,day,0
EQ-CONVEYOR-BELT-006,conveyor_belt,3898.6,60.69,3.98,114.63,171.78,78.55,90,1,high,day,0
EQ-CRUSHER-131,crusher,4601.4,87.65,7.65,181.19,559.77,89.52,23,2,high,day,1
EQ-EXCAVATOR-008,excavator,4413.3,70.21,6.04,207.61,319.22,89.15,22,1,medium,day,0
EQ-BALL-MILL-008,ball_mill,5312.4,96.21,7.59,143.93,763.68,105.26,91,1,medium,night,1
EQ-EXCAVATOR-061,excavator,3887.8,75.12,5.02,209.29,450.57,86.48,24,0,medium,night,1
EQ-CRUSHER-100,crusher,3428.1,89.52,7.63,173.04,529.86,75.13,72,1,medium,day,0
EQ-EXCAVATOR-095,excavator,4971.4,92.99,3.3,215.69,431.52,74.72,68,0,medium,day,0
EQ-CONVEYOR-BELT-087,conveyor_belt,1523.8,62.8,4.9,117.41,127.82,65.73,36,3,medium,night,0
EQ-CRUSHER-039,crusher,4153.8,92.31,6.3,188.38,558.35,89.78,42,1,high,day,0
EQ-CRUSHER-049,crusher,986.0,105.19,7.99,190.74,511.43,80.31,40,1,low,night,0
EQ-EXCAVATOR-097,excavator,4672.4,86.01,4.89,243.81,355.74,53.42,41,1,medium,night,0
EQ-CRUSHER-075,crusher,4579.4,83.28,10.08,172.78,538.98,82.75,46,3,medium,day,0
EQ-CRUSHER-100,crusher,3234.2,94.73,7.64,203.35,481.07,72.83,19,0,low,night,1
EQ-DRILL-RIG-120,drill_rig,3554.1,82.11,7.11,252.84,416.28,70.25,51,0,low,night,1
EQ-HAUL-TRUCK-077,haul_truck,2574.4,93.51,6.76,210.28,351.93,68.7,36,0,medium,night,0
EQ-CONVEYOR-BELT-015,conveyor_belt,3387.7,57.92,2.7,60.46,117.82,54.83,32,2,medium,night,0
EQ-HAUL-TRUCK-109,haul_truck,4650.4,80.37,6.4,168.34,495.22,97.65,57,1,medium,night,0
EQ-BALL-MILL-007,ball_mill,2625.2,95.9,7.48,177.61,495.1,79.39,52,1,medium,night,1
EQ-CRUSHER-014,crusher,4816.0,93.44,9.72,139.45,497.13,66.82,16,1,low,night,1
EQ-EXCAVATOR-055,excavator,6306.7,60.73,4.31,197.82,352.82,94.89,20,3,high,day,0
EQ-BALL-MILL-051,ball_mill,3763.3,91.93,5.75,190.61,596.51,80.03,66,0,medium,night,0
EQ-HAUL-TRUCK-030,haul_truck,2562.6,93.7,5.19,148.32,378.33,56.66,40,3,high,night,0
EQ-BALL-MILL-038,ball_mill,2010.5,90.65,4.64,182.76,547.03,103.74,32,1,high,night,1
EQ-BALL-MILL-034,ball_mill,3273.5,83.03,8.57,153.19,660.68,91.4,66,0,medium,day,1
EQ-CONVEYOR-BELT-010,conveyor_belt,3990.0,61.39,6.02,77.95,207.98,67.02,13,4,medium,day,0
EQ-CONVEYOR-BELT-103,conveyor_belt,3708.1,67.92,4.25,74.53,73.05,53.13,1,1,medium,night,0
EQ-CRUSHER-052,crusher,3365.2,92.69,6.62,210.27,597.33,91.91,6,1,medium,day,1
EQ-HAUL-TRUCK-002,haul_truck,5745.5,88.95,5.53,175.84,430.16,84.55,42,0,high,day,1
EQ-HAUL-TRUCK-009,haul_truck,2027.3,79.15,3.14,149.93,435.68,81.55,34,2,medium,day,0
EQ-CONVEYOR-BELT-130,conveyor_belt,9283.7,67.32,4.56,112.34,203.36,77.38,28,3,medium,day,0
EQ-BALL-MILL-006,ball_mill,1392.1,101.45,6.78,182.67,565.15,88.53,14,3,medium,day,0
EQ-CRUSHER-017,crusher,4446.5,100.38,7.04,201.88,559.08,96.17,37,0,medium,night,1
EQ-HAUL-TRUCK-045,haul_truck,6505.9,75.97,6.24,146.83,446.11,73.06,60,1,medium,night,0
EQ-DRILL-RIG-079,drill_rig,3900.1,70.16,7.53,240.73,394.07,82.45,101,1,medium,day,0
EQ-DRILL-RIG-144,drill_rig,2501.5,74.53,5.44,244.93,365.51,71.32,74,2,high,day,1
EQ-EXCAVATOR-081,excavator,5239.9,73.21,5.74,186.6,224.0,57.57,14,2,medium,day,0
EQ-CONVEYOR-BELT-061,conveyor_belt,5659.0,69.52,4.53,80.89,175.72,77.72,16,2,medium,day,0
EQ-HAUL-TRUCK-128,haul_truck,4571.5,78.34,5.32,145.82,500.98,75.89,44,0,medium,day,0
EQ-HAUL-TRUCK-024,haul_truck,2309.1,106.17,2.76,157.68,450.99,74.35,80,0,medium,night,0
EQ-CONVEYOR-BELT-006,conveyor_belt,1270.5,72.7,1.95,53.34,240.11,54.16,3,1,low,day,0
EQ-CRUSHER-001,crusher,2248.7,100.42,9.07,190.6,553.25,68.97,10,0,high,day,1
EQ-CONVEYOR-BELT-118,conveyor_belt,5402.0,59.54,3.2,87.0,156.83,65.98,67,0,medium,night,0
EQ-CRUSHER-129,crusher,7365.3,84.2,6.98,156.49,555.91,80.11,99,2,medium,day,1
EQ-BALL-MILL-008,ball_mill,3239.1,89.78,6.32,186.16,590.12,74.29,46,0,medium,night,1
EQ-DRILL-RIG-069,drill_rig,5155.6,76.2,3.62,244.98,348.3,51.05,139,0,medium,day,0
EQ-BALL-MILL-072,ball_mill,1680.7,84.25,7.12,178.49,589.69,88.34,92,1,medium,day,1
EQ-EXCAVATOR-039,excavator,3891.2,83.08,4.38,185.53,528.73,89.45,38,2,high,day,0
EQ-BALL-MILL-001,ball_mill,4606.5,83.98,5.47,196.62,689.55,89.31,60,1,medium,day,1
EQ-DRILL-RIG-044,drill_rig,2226.4,84.57,4.87,256.94,411.71,62.68,24,0,medium,night,0
EQ-HAUL-TRUCK-099,haul_truck,5085.7,83.99,2.39,158.76,424.64,71.16,17,5,medium,night,0
EQ-HAUL-TRUCK-129,haul_truck,4310.7,76.93,4.4,161.56,395.99,67.14,67,3,low,night,0
EQ-HAUL-TRUCK-040,haul_truck,2424.7,83.23,5.29,139.82,390.73,70.05,16,2,high,day,0
EQ-EXCAVATOR-020,excavator,4691.2,74.69,6.88,212.96,400.76,92.57,23,1,medium,day,0
EQ-HAUL-TRUCK-076,haul_truck,2302.1,82.41,4.0,129.17,489.88,75.68,15,5,high,day,0
EQ-HAUL-TRUCK-108,haul_truck,3058.6,90.15,7.07,187.82,458.52,87.86,15,0,low,day,0
EQ-CRUSHER-044,crusher,4928.0,88.02,7.67,199.76,547.72,70.73,42,0,high,day,0
EQ-EXCAVATOR-122,excavator,6683.5,77.11,4.93,193.62,346.25,89.9,49,1,medium,day,0
EQ-CRUSHER-092,crusher,5433.4,82.08,8.06,199.88,494.78,70.31,51,1,low,night,0
EQ-DRILL-RIG-059,drill_rig,5228.7,83.04,5.61,255.83,373.88,72.42,27,1,medium,night,0
EQ-EXCAVATOR-109,excavator,7070.2,78.1,7.76,238.13,350.26,77.8,120,1,medium,night,1
EQ-HAUL-TRUCK-048,haul_truck,5346.6,79.41,5.49,162.16,449.8,85.39,48,3,high,day,1
EQ-DRILL-RIG-033,drill_rig,1875.3,87.83,6.26,290.35,379.17,63.62,70,2,medium,night,0
EQ-CRUSHER-083,crusher,2507.6,85.97,11.0,222.56,483.49,87.74,21,0,low,night,1
EQ-EXCAVATOR-040,excavator,5768.5,83.08,5.47,223.73,379.55,77.21,13,1,low,day,0
EQ-BALL-MILL-117,ball_mill,5451.2,90.16,7.83,176.86,580.61,78.16,34,2,low,night,1
EQ-CONVEYOR-BELT-126,conveyor_belt,2820.8,61.91,5.75,99.8,229.73,84.54,17,3,medium,day,0
EQ-CRUSHER-078,crusher,3111.9,85.69,7.24,165.92,365.96,58.82,77,0,low,day,0
EQ-EXCAVATOR-018,excavator,5049.9,70.73,7.36,190.68,435.97,80.22,30,1,low,day,0
EQ-HAUL-TRUCK-029,haul_truck,5149.9,82.26,4.99,162.24,357.37,65.71,79,2,low,night,1
EQ-EXCAVATOR-114,excavator,4367.8,77.82,7.75,205.44,190.11,72.49,71,0,high,day,0
EQ-CONVEYOR-BELT-006,conveyor_belt,2637.3,68.06,2.88,105.7,149.55,71.4,13,0,medium,night,0
EQ-HAUL-TRUCK-092,haul_truck,7154.3,83.58,5.34,172.3,590.65,89.33,52,0,medium,day,0
EQ-EXCAVATOR-066,excavator,3787.9,82.89,4.29,169.29,419.97,57.85,34,1,medium,night,0
EQ-CONVEYOR-BELT-007,conveyor_belt,3735.6,62.12,2.59,106.03,183.21,71.67,10,2,low,day,0
EQ-CONVEYOR-BELT-147,conveyor_belt,4512.5,65.56,3.83,36.47,236.94,78.42,38,0,medium,night,0
EQ-CONVEYOR-BELT-018,conveyor_belt,3602.6,73.49,5.29,102.32,126.43,69.8,33,1,low,day,0
EQ-EXCAVATOR-003,excavator,5474.8,77.24,2.9,266.48,440.04,78.09,10,3,medium,day,0
EQ-EXCAVATOR-045,excavator,2227.0,77.36,4.95,231.04,396.58,86.78,103,0,high,day,0
EQ-HAUL-TRUCK-115,haul_truck,4087.1,85.75,4.34,154.4,339.76,50.74,68,0,low,night,0
EQ-CONVEYOR-BELT-136,conveyor_belt,3935.9,59.88,1.33,103.14,121.82,56.38,11,2,medium,night,0
EQ-EXCAVATOR-058,excavator,5566.1,81.91,3.08,177.66,346.36,60.47,2,0,high,day,0
EQ-CRUSHER-097,crusher,5080.4,91.84,7.67,194.59,607.8,77.14,20,1,low,night,0
EQ-BALL-MILL-134,ball_mill,2572.9,94.41,6.18,210.39,488.21,84.33,30,0,high,day,0
EQ-HAUL-TRUCK-128,haul_truck,9271.4,79.18,2.81,173.19,449.48,85.26,46,1,medium,day,0
EQ-DRILL-RIG-065,drill_rig,3469.8,86.21,7.03,253.13,501.13,101.78,15,2,medium,day,0
EQ-CONVEYOR-BELT-045,conveyor_belt,5235.2,66.88,5.45,64.29,175.95,71.94,31,1,low,day,0
EQ-CONVEYOR-BELT-097,conveyor_belt,4271.4,61.1,3.46,110.8,216.5,79.6,8,1,medium,night,0
EQ-CRUSHER-064,crusher,2882.2,85.77,5.54,215.12,482.02,84.12,69,3,medium,day,1
EQ-CONVEYOR-BELT-135,conveyor_belt,4256.6,70.77,0.52,87.91,231.71,68.3,19,0,medium,day,0
EQ-BALL-MILL-057,ball_mill,4154.8,85.89,8.71,161.98,424.21,79.12,56,1,medium,night,0
EQ-HAUL-TRUCK-057,haul_truck,5687.7,98.62,5.47,159.04,352.75,90.67,28,1,medium,day,0
EQ-HAUL-TRUCK-129,haul_truck,3806.8,87.16,4.28,170.21,484.04,78.21,66,1,medium,day,0
EQ-EXCAVATOR-114,excavator,4364.8,74.64,5.43,179.21,378.96,63.29,90,1,medium,night,1
EQ-HAUL-TRUCK-032,haul_truck,2186.9,72.64,4.16,188.02,469.54,94.82,29,4,high,day,0
EQ-BALL-MILL-067,ball_mill,1953.9,93.36,7.9,164.27,619.84,89.95,31,1,high,day,1
EQ-DRILL-RIG-116,drill_rig,6135.4,61.5,8.12,239.37,534.89,92.75,62,0,medium,night,0
EQ-HAUL-TRUCK-023,haul_truck,2864.6,87.67,6.01,131.16,449.6,72.59,25,2,medium,night,0
EQ-EXCAVATOR-150,excavator,2061.4,84.26,6.68,182.29,376.12,69.24,40,1,medium,day,0
EQ-CRUSHER-005,crusher,4110.2,104.88,6.02,198.82,475.27,85.63,95,0,medium,day,0
EQ-BALL-MILL-051,ball_mill,3773.3,82.55,8.21,170.97,567.05,70.77,30,0,low,day,1
EQ-EXCAVATOR-113,excavator,4258.9,84.52,6.29,236.52,351.56,85.77,67,1,medium,day,1
EQ-CRUSHER-023,crusher,9923.0,99.88,6.68,146.11,503.7,63.22,13,0,medium,night,0
EQ-CRUSHER-012,crusher,5270.4,94.84,8.88,190.62,527.26,87.46,48,4,medium,day,0
EQ-DRILL-RIG-118,drill_rig,4247.2,84.97,7.51,202.02,485.17,89.77,47,1,low,day,1
EQ-DRILL-RIG-026,drill_rig,1537.9,82.77,4.69,245.89,294.68,78.18,27,1,medium,day,0
EQ-CONVEYOR-BELT-120,conveyor_belt,6281.5,65.09,3.36,88.18,156.26,97.48,19,2,medium,night,0
EQ-EXCAVATOR-017,excavator,2899.9,78.84,5.73,244.65,290.75,59.61,48,1,low,day,0
EQ-EXCAVATOR-108,excavator,3446.4,73.5,4.37,190.15,258.78,62.8,17,1,medium,day,0
EQ-CRUSHER-002,crusher,3169.4,93.46,6.79,174.11,585.71,105.42,12,1,high,day,1
EQ-CONVEYOR-BELT-093,conveyor_belt,1672.2,71.02,4.27,91.52,263.13,81.04,37,1,high,day,0
EQ-DRILL-RIG-086,drill_rig,3415.3,89.5,5.92,233.41,382.84,68.98,8,0,low,night,0
EQ-BALL-MILL-016,ball_mill,3657.6,91.6,7.54,175.9,614.26,75.71,42,0,medium,night,1
EQ-DRILL-RIG-128,drill_rig,4618.4,91.03,8.21,250.67,399.46,66.83,14,1,medium,night,1
EQ-DRILL-RIG-117,drill_rig,2738.0,84.95,6.64,204.07,473.38,73.0,62,1,medium,day,1
EQ-BALL-MILL-005,ball_mill,4684.5,94.7,6.07,135.34,675.73,80.12,110,1,high,night,1
EQ-CONVEYOR-BELT-050,conveyor_belt,4384.4,68.15,1.94,104.87,149.53,72.37,30,0,low,night,0
EQ-BALL-MILL-099,ball_mill,4209.3,87.22,5.69,168.67,646.0,83.61,40,0,medium,day,1
EQ-CRUSHER-137,crusher,5347.3,92.39,9.25,210.21,484.79,74.44,13,0,high,night,0
EQ-HAUL-TRUCK-087,haul_truck,3088.4,88.09,6.75,159.59,468.25,75.06,37,0,high,day,1
EQ-CONVEYOR-BELT-131,conveyor_belt,6855.5,57.62,1.0,79.03,160.79,76.85,94,2,low,day,0
EQ-BALL-MILL-108,ball_mill,1215.6,98.73,5.72,159.65,539.5,64.87,6,1,high,night,0
EQ-HAUL-TRUCK-105,haul_truck,2556.0,86.11,4.04,162.8,394.15,67.3,26,0,high,night,0
EQ-CONVEYOR-BELT-118,conveyor_belt,3010.0,66.73,1.44,86.88,273.57,91.15,42,1,low,day,0
EQ-EXCAVATOR-106,excavator,6274.5,78.96,3.97,186.04,453.89,84.57,9,2,low,night,0
EQ-CRUSHER-086,crusher,847.2,88.8,8.95,164.52,617.06,110.0,31,2,low,night,1
EQ-BALL-MILL-061,ball_mill,1600.2,80.01,7.88,151.18,593.39,96.62,33,2,medium,day,1
EQ-EXCAVATOR-054,excavator,3496.1,91.81,7.78,179.22,385.8,82.83,31,3,high,night,0
EQ-CONVEYOR-BELT-089,conveyor_belt,3093.0,68.79,3.29,87.09,180.61,59.36,30,2,high,night,0
EQ-CRUSHER-124,crusher,4720.7,93.14,8.58,169.85,639.18,90.28,15,2,medium,day,1
EQ-BALL-MILL-014,ball_mill,1540.8,87.68,4.7,138.56,435.11,82.76,77,3,low,night,0
EQ-EXCAVATOR-083,excavator,2557.6,70.16,5.25,251.17,407.35,73.54,38,0,low,night,0
EQ-HAUL-TRUCK-091,haul_truck,6091.4,87.03,5.35,136.75,375.46,76.32,66,0,medium,day,0
EQ-CRUSHER-039,crusher,10130.7,87.46,7.44,170.76,504.69,78.7,32,0,medium,day,1
EQ-CRUSHER-111,crusher,5848.1,108.01,5.35,182.19,539.67,80.63,61,0,low,night,1
EQ-BALL-MILL-022,ball_mill,2173.0,80.56,9.16,160.02,559.65,98.91,27,2,medium,night,1
EQ-EXCAVATOR-098,excavator,2556.7,82.93,6.29,224.85,323.38,82.85,61,1,medium,night,0
EQ-EXCAVATOR-064,excavator,3465.8,95.7,5.16,226.18,354.6,90.42,20,1,medium,day,0
EQ-CRUSHER-051,crusher,4885.4,99.45,8.4,157.58,573.17,89.66,40,1,low,day,0
EQ-CONVEYOR-BELT-105,conveyor_belt,3929.3,68.52,2.93,159.94,197.11,63.5,12,0,medium,day,0
EQ-CRUSHER-052,crusher,3404.4,79.56,8.74,211.49,491.67,78.38,9,0,medium,day,0
EQ-CRUSHER-107,crusher,6325.8,94.16,8.27,199.67,577.4,78.05,26,2,high,day,1
EQ-CONVEYOR-BELT-064,conveyor_belt,4088.8,76.12,2.99,121.84,171.52,82.18,27,5,high,day,0
EQ-HAUL-TRUCK-007,haul_truck,2327.1,81.68,6.51,167.47,538.19,98.15,46,0,medium,night,1
EQ-HAUL-TRUCK-144,haul_truck,1579.3,88.68,6.5,146.34,422.89,102.38,48,1,medium,day,0
EQ-CONVEYOR-BELT-005,conveyor_belt,6887.6,57.28,3.94,116.14,275.35,89.47,19,0,low,day,1
EQ-BALL-MILL-020,ball_mill,2992.2,95.09,8.98,208.51,549.38,63.99,56,1,high,night,0
EQ-DRILL-RIG-011,drill_rig,3040.4,73.71,7.53,270.94,337.67,56.18,42,3,medium,day,0
EQ-CONVEYOR-BELT-092,conveyor_belt,1869.9,67.56,2.47,84.65,94.4,70.22,19,1,medium,night,0
EQ-BALL-MILL-120,ball_mill,7241.1,90.36,5.94,195.45,620.48,88.51,9,0,high,night,0
EQ-DRILL-RIG-099,drill_rig,2979.3,88.99,5.58,253.79,404.02,89.35,58,1,medium,day,0
EQ-CONVEYOR-BELT-079,conveyor_belt,4066.6,62.46,3.37,72.86,157.79,72.04,30,2,medium,day,0
EQ-CONVEYOR-BELT-104,conveyor_belt,4603.8,78.12,3.39,94.22,98.31,64.15,34,0,high,night,0
EQ-DRILL-RIG-126,drill_rig,3479.4,76.02,6.18,249.66,331.37,87.01,8,4,medium,night,1
EQ-BALL-MILL-100,ball_mill,1544.1,93.17,8.82,163.25,618.96,105.73,87,2,medium,night,1
EQ-EXCAVATOR-004,excavator,3513.6,85.59,4.19,197.95,435.71,78.86,15,2,low,day,0
EQ-DRILL-RIG-129,drill_rig,4309.5,88.53,5.99,218.1,390.99,80.31,55,0,medium,day,0
EQ-CONVEYOR-BELT-098,conveyor_belt,2608.3,62.81,2.92,58.68,198.0,63.35,9,1,medium,day,0
EQ-HAUL-TRUCK-096,haul_truck,3574.5,92.39,5.91,166.35,468.39,82.73,70,1,high,day,0
EQ-HAUL-TRUCK-020,haul_truck,3303.1,92.01,6.78,164.45,437.71,97.03,123,2,high,day,1
EQ-DRILL-RIG-115,drill_rig,5075.3,88.53,6.63,247.45,451.54,91.52,40,4,high,night,0
EQ-EXCAVATOR-086,excavator,4678.3,85.88,4.14,209.9,395.24,68.23,2,1,low,night,0
EQ-DRILL-RIG-014,drill_rig,4646.5,89.78,7.09,189.63,510.01,90.77,6,0,high,day,1
EQ-CONVEYOR-BELT-129,conveyor_belt,4960.0,67.15,3.74,72.54,217.98,81.65,36,1,high,night,0
EQ-BALL-MILL-105,ball_mill,2234.6,85.87,6.27,173.88,627.14,91.72,30,2,medium,night,0
EQ-DRILL-RIG-072,drill_rig,2283.9,77.16,6.2,251.92,439.1,86.83,23,2,medium,day,0
EQ-HAUL-TRUCK-052,haul_truck,5625.0,75.74,7.57,172.3,354.47,98.87,27,1,high,day,1
EQ-DRILL-RIG-016,drill_rig,7135.9,83.84,9.99,255.88,488.79,97.0,73,1,high,day,1
EQ-CONVEYOR-BELT-059,conveyor_belt,2313.4,61.06,3.63,119.38,258.69,64.62,3,5,medium,day,0
EQ-EXCAVATOR-114,excavator,4805.1,79.62,3.29,219.52,304.49,73.17,69,0,medium,day,0
EQ-CRUSHER-064,crusher,6749.5,101.45,8.11,168.21,617.67,101.53,27,2,medium,day,0
EQ-HAUL-TRUCK-149,haul_truck,4716.0,70.39,3.8,168.05,458.45,78.53,24,1,low,night,0
EQ-EXCAVATOR-079,excavator,3120.3,74.5,3.86,189.88,262.64,56.67,120,2,low,day,0
EQ-CONVEYOR-BELT-146,conveyor_belt,3519.5,75.52,3.16,93.15,231.39,74.54,17,1,medium,day,0
EQ-CRUSHER-108,crusher,5068.8,87.25,8.11,169.84,530.18,78.31,45,1,high,day,1
EQ-CONVEYOR-BELT-050,conveyor_belt,3754.2,59.23,3.28,71.47,150.91,56.67,13,1,high,day,0
EQ-BALL-MILL-060,ball_mill,5436.8,93.16,6.6,151.1,515.24,73.74,16,1,low,night,0
EQ-CONVEYOR-BELT-142,conveyor_belt,3377.0,57.43,3.33,93.0,134.58,68.62,76,2,low,day,0
EQ-HAUL-TRUCK-090,haul_truck,948.6,82.3,6.24,156.3,430.51,93.57,180,2,medium,night,1
EQ-CRUSHER-133,crusher,4965.9,104.01,6.9,217.8,540.41,68.45,37,0,high,night,1
EQ-EXCAVATOR-105,excavator,4082.1,70.23,2.44,171.7,289.01,73.63,20,2,low,night,1
EQ-CRUSHER-032,crusher,6055.4,93.55,7.74,198.62,561.94,76.94,57,0,high,day,1
EQ-BALL-MILL-107,ball_mill,2813.3,83.42,6.69,136.01,578.32,78.58,82,2,low,night,1
EQ-EXCAVATOR-024,excavator,2995.0,87.62,5.5,166.73,413.2,80.35,56,1,medium,day,0
EQ-CONVEYOR-BELT-065,conveyor_belt,1657.2,68.13,2.51,61.93,141.02,69.44,40,2,medium,night,0
EQ-CRUSHER-004,crusher,1821.3,82.15,6.95,197.74,494.15,63.43,12,1,medium,day,0
EQ-DRILL-RIG-065,drill_rig,4770.7,87.53,7.39,244.41,423.06,82.06,89,0,medium,night,1
EQ-EXCAVATOR-087,excavator,4042.4,76.69,2.64,188.44,300.8,67.23,76,4,low,day,0
EQ-CRUSHER-054,crusher,4451.6,100.99,8.43,189.83,587.97,87.21,33,0,high,night,1
EQ-CONVEYOR-BELT-040,conveyor_belt,3650.5,68.85,4.95,128.2,95.52,53.7,17,3,medium,night,0
EQ-EXCAVATOR-094,excavator,3040.8,75.06,8.46,189.55,396.96,71.11,13,1,low,night,0
EQ-CONVEYOR-BELT-101,conveyor_belt,4925.6,70.43,2.58,66.78,188.87,76.81,70,0,medium,day,0
EQ-EXCAVATOR-130,excavator,1187.9,77.07,1.67,180.71,295.35,64.92,67,0,low,night,0
EQ-BALL-MILL-045,ball_mill,5177.1,86.95,9.37,200.22,662.31,88.57,50,1,low,day,0
EQ-CONVEYOR-BELT-020,conveyor_belt,7277.0,75.36,4.43,85.64,77.31,67.82,52,2,medium,day,0
EQ-CONVEYOR-BELT-083,conveyor_belt,7179.5,54.25,2.23,102.95,225.95,75.11,17,1,medium,night,0
