equipment_id,equipment_type,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,environment_dust_level,shift,failure_next_7_days
MIL-00298,mill,5048.8,79.99,8.32,9.07,583.43,87.08,40,1,low,night,1
CON-00299,conveyor_belt,3448.5,46.78,4.22,4.7,208.41,61.57,59,4,high,day,0
CON-00300,conveyor_belt,2563.4,84.97,4.43,3.15,231.64,73.6,71,0,low,day,0
CON-00301,conveyor_belt,1768.2,58.88,4.6,3.47,221.48,65.27,22,0,high,day,0
PUM-00302,pump,2227.9,70.22,5.71,8.6,374.46,89.92,14,0,medium,night,0
PUM-00303,pump,2781.1,72.94,3.6,10.13,222.85,73.35,39,1,high,night,0
CON-00304,conveyor_belt,2350.9,62.61,3.94,4.61,382.71,62.39,84,1,medium,day,0
CON-00305,conveyor_belt,9318.3,75.97,6.95,3.85,208.7,74.68,42,1,medium,night,0
PUM-00306,pump,3114.5,78.97,5.64,10.32,432.44,93.17,16,2,high,night,0
CON-00307,conveyor_belt,2388.9,52.13,4.77,3.65,133.27,64.15,53,2,medium,night,0
CRU-00308,crusher,3196.4,81.48,7.56,8.58,508.63,69.45,23,3,high,day,0
TRU-00309,truck,6171.5,70.18,5.52,4.27,382.0,80.59,34,0,high,day,0
CRU-00310,crusher,4199.3,94.78,7.36,7.42,510.49,95.98,60,2,medium,day,1
TRU-00311,truck,9114.7,82.29,8.92,6.32,328.44,67.48,22,5,medium,night,0
MIL-00312,mill,6785.7,80.96,4.09,5.21,469.02,77.13,12,0,high,night,0
CON-00313,conveyor_belt,1365.7,62.11,4.13,3.75,317.4,79.71,47,0,medium,night,0
CON-00314,conveyor_belt,8056.7,81.47,7.57,4.34,266.6,58.64,23,1,medium,day,0
MIL-00315,mill,5513.8,93.92,7.57,5.59,404.95,93.92,62,4,high,night,1
TRU-00316,truck,1622.1,83.13,5.81,5.87,412.18,63.92,58,0,low,night,0
MIL-00317,mill,4095.2,74.93,6.01,7.24,508.1,70.58,8,0,high,night,0
MIL-00318,mill,11240.7,89.97,5.85,5.19,460.51,70.82,54,2,medium,day,0
CRU-00319,crusher,757.1,82.97,5.92,7.49,509.07,87.75,42,0,low,night,0
PUM-00320,pump,6793.2,73.79,5.34,9.26,313.76,77.7,65,1,high,night,1
PUM-00321,pump,2341.8,67.6,5.05,10.62,351.86,85.41,31,1,medium,day,0
TRU-00322,truck,2635.0,79.28,6.77,6.75,463.14,80.53,64,0,high,day,0
TRU-00323,truck,3429.5,72.73,6.68,3.52,512.37,68.59,35,0,high,day,0
CRU-00324,crusher,6093.7,88.93,9.14,6.92,531.01,95.84,30,3,low,night,0
MIL-00325,mill,4963.5,91.4,9.73,5.33,423.58,84.21,34,1,medium,day,1
PUM-00326,pump,5162.1,77.66,5.36,11.25,397.34,88.64,73,0,high,day,0
TRU-00327,truck,8071.3,70.96,3.76,6.59,432.6,58.7,38,0,low,night,0
CRU-00328,crusher,3792.9,106.19,9.37,5.66,690.23,100.0,89,2,medium,night,1
MIL-00329,mill,5154.4,72.71,6.85,8.09,592.94,91.01,47,2,high,day,0
CON-00330,conveyor_belt,8694.7,73.3,5.08,3.73,215.3,65.91,13,1,medium,day,0
CRU-00331,crusher,6300.4,84.57,6.81,5.61,533.91,78.96,4,2,low,day,0
TRU-00332,truck,4214.9,76.71,5.73,4.58,502.82,69.0,39,2,medium,day,0
TRU-00333,truck,5104.8,87.08,8.2,6.68,353.26,58.67,101,4,medium,night,0
CRU-00334,crusher,4160.6,89.21,7.15,7.96,641.5,74.86,8,1,high,night,0
PUM-00335,pump,3192.6,87.35,5.22,7.81,433.36,76.9,137,0,medium,night,1
PUM-00336,pump,3406.6,57.68,4.57,10.86,299.22,69.86,19,1,low,night,0
PUM-00337,pump,7414.1,66.5,4.27,12.23,394.39,58.29,58,1,high,day,0
MIL-00338,mill,4151.4,71.07,7.18,9.37,497.99,59.46,59,2,medium,night,0
CRU-00339,crusher,2686.6,91.15,6.55,7.03,566.9,92.06,34,3,high,night,1
MIL-00340,mill,4043.5,93.57,7.36,6.49,441.39,89.11,80,1,low,night,1
CON-00341,conveyor_belt,6347.4,47.18,5.41,4.89,202.78,62.8,68,1,medium,day,0
MIL-00342,mill,1841.9,77.04,10.31,5.71,468.91,80.93,51,0,medium,day,0
CRU-00343,crusher,4382.7,86.57,5.94,8.63,508.76,90.86,90,2,medium,day,1
TRU-00344,truck,3820.1,76.64,5.51,5.88,446.4,73.01,94,1,high,day,1
TRU-00345,truck,7219.2,83.04,6.83,6.56,338.57,66.75,74,1,medium,night,0
TRU-00346,truck,5318.0,74.34,5.74,5.45,409.22,68.22,27,1,high,day,0
CON-00347,conveyor_belt,4166.0,69.25,5.85,4.29,271.53,77.19,39,1,low,day,0
TRU-00348,truck,4720.3,90.77,5.37,5.69,470.42,71.41,85,0,high,day,0
TRU-00349,truck,2717.1,84.76,8.56,7.25,446.82,72.3,48,0,medium,day,0
CON-00350,conveyor_belt,3249.4,49.77,6.64,3.28,201.21,53.79,62,3,low,day,0
CON-00351,conveyor_belt,4388.2,67.04,1.44,3.21,275.59,65.64,26,0,high,day,0
PUM-00352,pump,2776.7,73.45,5.63,9.86,329.71,82.3,32,1,medium,day,0
CRU-00353,crusher,3906.2,84.99,8.52,7.16,465.26,71.81,81,0,medium,day,1
CON-00354,conveyor_belt,6936.9,50.28,6.84,1.87,135.72,66.34,54,2,low,day,0
TRU-00355,truck,8198.9,86.71,6.62,5.53,490.97,70.56,123,1,high,day,1
MIL-00356,mill,6026.6,80.02,6.69,7.11,670.93,86.0,17,0,low,night,0
PUM-00357,pump,3053.2,63.62,6.5,7.71,275.92,65.95,62,1,medium,night,0
TRU-00358,truck,4351.5,81.42,3.72,5.86,390.99,56.88,50,1,high,night,0
MIL-00359,mill,3728.3,80.4,5.49,4.81,466.26,83.05,106,3,low,night,1
CRU-00360,crusher,5903.1,87.65,6.94,8.12,560.96,83.0,128,1,medium,day,1
CON-00361,conveyor_belt,6033.7,67.66,3.04,3.66,241.74,64.68,30,1,medium,day,0
CON-00362,conveyor_belt,6309.7,64.61,5.44,2.92,281.41,77.9,81,0,high,day,0
TRU-00363,truck,3823.1,84.18,7.31,5.09,445.82,69.08,139,3,low,night,1
CON-00364,conveyor_belt,7341.9,52.6,4.8,4.17,256.0,72.69,17,1,medium,day,0
CRU-00365,crusher,3269.9,86.69,11.03,8.21,629.76,89.05,31,1,medium,night,0
TRU-00366,truck,3888.5,79.15,6.75,6.31,506.5,90.57,37,4,medium,day,0
CON-00367,conveyor_belt,5534.9,64.91,4.43,3.93,184.15,62.87,39,3,high,night,0
PUM-00368,pump,2711.9,55.83,3.13,9.48,300.29,65.37,16,2,medium,day,0
CRU-00369,crusher,3602.4,91.07,5.72,7.6,558.45,89.71,155,1,high,day,1
CRU-00370,crusher,4043.3,92.07,9.96,6.12,666.73,81.23,35,0,medium,day,0
CON-00371,conveyor_belt,5120.1,54.88,4.33,5.89,292.02,60.78,73,2,high,day,0
CON-00372,conveyor_belt,4043.9,70.13,2.97,5.11,199.72,82.34,42,1,low,night,0
TRU-00373,truck,7601.3,88.01,6.37,5.03,487.26,77.45,36,3,medium,night,0
CRU-00374,crusher,5319.4,80.12,7.17,7.13,493.98,76.04,85,1,medium,day,1
CON-00375,conveyor_belt,6194.8,62.94,4.44,3.7,260.58,68.42,51,0,medium,day,0
PUM-00376,pump,4583.8,79.09,3.55,9.01,352.45,68.23,62,0,medium,day,0
MIL-00377,mill,3967.2,75.9,6.67,4.24,586.45,76.54,107,0,low,day,0
TRU-00378,truck,1648.5,70.93,4.67,5.83,406.62,73.6,66,0,medium,day,1
MIL-00379,mill,5140.2,59.05,3.66,7.44,489.25,85.61,66,1,low,day,0
CRU-00380,crusher,5582.8,81.38,5.9,7.58,464.34,79.49,63,0,low,day,0
PUM-00381,pump,6928.3,69.57,4.13,9.69,356.32,90.84,89,3,medium,night,0
CON-00382,conveyor_belt,3162.2,68.12,4.43,6.14,207.89,62.13,63,0,low,night,0
PUM-00383,pump,1210.5,52.08,3.57,11.08,321.7,63.98,43,0,low,day,0
MIL-00384,mill,3875.7,84.8,8.77,6.06,537.53,90.1,98,2,low,night,1
TRU-00385,truck,3649.6,82.69,5.55,5.32,416.76,65.63,98,0,low,day,0
TRU-00386,truck,5008.2,79.57,5.67,5.41,390.55,71.68,15,0,medium,night,0
CON-00387,conveyor_belt,5095.0,59.6,5.94,3.12,321.1,79.11,14,0,high,night,0
TRU-00388,truck,3140.9,85.32,7.51,6.72,369.84,80.52,65,1,medium,night,0
MIL-00389,mill,4428.2,83.43,5.24,5.66,486.14,74.75,85,2,medium,day,0
CRU-00390,crusher,2362.7,74.0,8.85,7.66,491.91,75.81,29,3,medium,night,0
TRU-00391,truck,6325.7,85.0,8.87,7.03,381.26,86.52,42,2,high,day,0
CON-00392,conveyor_belt,8382.0,62.83,4.58,4.54,217.74,49.31,82,2,medium,day,0
CON-00393,conveyor_belt,6186.9,65.98,4.52,3.55,360.87,70.01,46,0,medium,day,0
MIL-00394,mill,1757.8,71.84,7.22,3.99,439.97,62.65,63,1,low,night,0
CON-00395,conveyor_belt,4701.4,55.58,8.43,4.84,154.1,63.92,56,2,medium,day,0
PUM-00396,pump,2373.0,72.4,4.58,8.69,212.69,61.22,49,0,medium,day,0
PUM-00397,pump,3684.1,62.27,6.51,10.92,287.61,65.85,107,2,low,night,0
CRU-00398,crusher,5773.4,87.07,6.72,6.31,461.84,77.16,31,1,medium,night,0
MIL-00399,mill,2982.4,76.73,9.14,6.8,501.33,75.41,40,2,medium,night,1
CRU-00400,crusher,2119.7,89.9,6.37,5.73,581.69,83.39,31,2,high,night,0
CON-00401,conveyor_belt,4685.5,63.53,4.1,2.7,248.8,66.82,19,0,low,day,0
TRU-00402,truck,5145.1,78.28,7.25,5.73,479.11,93.21,112,1,medium,day,0
CON-00403,conveyor_belt,4999.4,51.45,6.21,3.12,201.46,58.91,65,0,low,day,0
PUM-00404,pump,5795.3,74.48,2.82,12.8,334.74,72.63,33,0,low,night,0
CRU-00405,crusher,5009.5,85.49,7.29,6.41,600.47,75.6,35,0,medium,night,0
MIL-00406,mill,3744.8,68.96,7.06,7.42,594.71,66.19,79,0,medium,day,1
MIL-00407,mill,5874.7,90.73,6.49,5.54,524.71,100.0,18,0,low,day,1
CRU-00408,crusher,4735.1,82.33,9.06,6.3,579.27,73.07,55,1,medium,day,0
MIL-00409,mill,2067.0,77.64,8.47,5.51,550.49,88.06,58,3,high,day,1
CRU-00410,crusher,7852.8,82.38,6.64,8.3,444.7,92.32,84,0,medium,night,1
MIL-00411,mill,3612.4,89.15,7.9,8.3,378.72,67.45,35,1,medium,day,0
PUM-00412,pump,7645.1,75.11,7.17,6.58,261.55,72.37,47,0,low,day,0
TRU-00413,truck,5300.2,71.22,5.99,4.73,444.61,70.34,60,4,medium,day,0
CRU-00414,crusher,5721.2,96.57,10.15,5.99,633.91,69.05,45,2,medium,night,1
MIL-00415,mill,5356.9,69.8,8.02,5.2,533.56,74.38,70,4,medium,day,0
TRU-00416,truck,3692.3,101.3,6.83,5.74,440.94,70.11,135,1,low,day,1
PUM-00417,pump,8294.3,76.21,3.64,10.9,398.54,78.14,65,0,high,day,0
CON-00418,conveyor_belt,1926.8,64.64,4.45,4.14,273.87,63.5,46,0,medium,day,0
CON-00419,conveyor_belt,8930.2,65.96,4.0,4.41,355.8,72.8,16,0,high,night,0
MIL-00420,mill,2039.8,74.85,7.21,7.37,535.68,90.89,25,3,medium,night,0
CON-00421,conveyor_belt,3139.4,64.78,4.47,3.0,245.16,69.1,114,2,medium,day,0
PUM-00422,pump,4266.9,60.76,7.87,9.19,269.48,77.34,41,2,medium,day,0
CON-00423,conveyor_belt,4793.1,43.04,2.64,4.04,354.77,81.66,22,2,high,night,0
MIL-00424,mill,2850.2,85.25,6.66,4.17,505.37,82.69,59,2,low,night,1
CON-00425,conveyor_belt,3183.2,47.34,4.26,4.98,321.64,79.47,72,1,low,day,0
TRU-00426,truck,2923.2,81.95,7.21,5.45,398.85,66.93,51,1,medium,day,0
CON-00427,conveyor_belt,3703.5,51.08,6.2,4.17,336.03,57.45,85,1,medium,night,0
CON-00428,conveyor_belt,3327.6,65.67,4.46,3.93,276.69,52.84,36,1,medium,day,0
MIL-00429,mill,1227.5,72.03,8.77,6.96,427.9,73.0,40,4,low,night,0
CON-00430,conveyor_belt,7962.9,53.92,5.85,4.93,409.4,69.02,50,3,low,night,0
CON-00431,conveyor_belt,4209.7,67.32,6.86,4.98,281.08,82.77,94,2,low,night,1
CON-00432,conveyor_belt,4730.1,60.99,6.64,3.38,388.13,78.6,21,0,high,day,0
CRU-00433,crusher,6928.0,93.01,7.25,7.48,591.73,88.05,28,2,high,day,1
CON-00434,conveyor_belt,2773.6,62.64,3.21,4.54,178.58,56.32,72,0,medium,day,0
PUM-00435,pump,3936.3,64.66,4.4,11.18,340.16,79.47,125,1,high,day,0
CRU-00436,crusher,7239.4,95.42,7.8,7.57,573.27,82.69,92,2,medium,day,1
TRU-00437,truck,3937.0,67.44,6.64,6.08,379.9,84.98,20,0,high,day,0
TRU-00438,truck,3590.2,80.17,6.36,4.64,511.32,79.63,105,3,medium,night,0
CRU-00439,crusher,5994.0,99.12,7.3,8.34,689.92,100.0,81,1,medium,day,1
MIL-00440,mill,4862.7,89.45,4.87,8.28,538.89,77.32,81,0,medium,day,0
MIL-00441,mill,1592.6,80.97,8.03,8.24,521.12,81.21,69,2,medium,day,0
CRU-00442,crusher,6837.9,84.06,5.72,7.95,563.06,77.01,53,2,low,day,0
MIL-00443,mill,3857.8,81.82,7.18,6.63,466.52,85.57,52,2,medium,day,0
MIL-00444,mill,2823.1,79.85,8.04,7.0,440.4,57.47,46,1,medium,night,0
CRU-00445,crusher,3026.8,97.47,12.03,7.24,440.39,81.4,48,4,medium,night,1
PUM-00446,pump,3967.0,70.4,5.38,10.4,345.25,61.22,27,2,medium,night,0
MIL-00447,mill,6624.1,79.66,7.99,8.3,518.73,91.01,41,4,medium,day,1
MIL-00448,mill,3692.0,72.33,5.29,6.5,512.97,82.56,41,0,low,day,0
CON-00449,conveyor_belt,2241.6,63.28,5.04,1.79,201.11,68.23,57,1,medium,day,0
MIL-00450,mill,4569.9,77.0,9.29,5.45,420.52,70.59,42,1,medium,day,0
PUM-00451,pump,8190.3,67.6,6.35,9.23,314.05,54.69,75,3,high,night,0
TRU-00452,truck,2795.0,85.0,5.82,6.16,378.89,72.81,70,2,high,day,0
TRU-00453,truck,3484.4,71.88,6.96,7.73,558.53,65.21,31,0,high,day,0
CRU-00454,crusher,6174.3,85.03,7.75,8.37,549.76,96.34,100,0,medium,day,0
CON-00455,conveyor_belt,5498.4,78.47,3.28,4.07,268.84,54.02,11,2,medium,night,0
MIL-00456,mill,4347.9,74.99,7.13,5.55,440.42,81.38,48,0,high,night,0
PUM-00457,pump,3565.8,64.99,6.91,12.96,228.93,68.91,56,2,medium,night,0
MIL-00458,mill,1939.6,88.27,6.13,6.85,609.99,80.75,57,1,medium,night,0
CRU-00459,crusher,4681.2,83.76,4.59,6.54,579.13,74.9,31,0,medium,night,0
TRU-00460,truck,2635.5,75.67,5.56,4.98,439.01,56.99,79,1,medium,day,0
MIL-00461,mill,2914.6,96.05,5.46,8.83,551.39,86.89,41,1,medium,day,1
CRU-00462,crusher,7760.0,94.93,5.53,7.0,509.25,96.01,53,1,high,night,0
TRU-00463,truck,4143.9,71.32,4.05,5.98,373.41,55.54,30,1,medium,day,0
PUM-00464,pump,6497.0,96.01,5.98,8.37,339.57,73.95,43,4,medium,day,0
TRU-00465,truck,9689.1,88.85,7.05,4.68,479.95,83.99,67,2,medium,day,1
CON-00466,conveyor_belt,5932.8,66.27,5.86,4.56,274.36,57.45,36,0,low,night,0
CRU-00467,crusher,3189.4,85.74,6.87,5.09,635.88,92.96,62,4,high,day,0
PUM-00468,pump,5565.0,70.21,5.55,9.5,352.5,75.57,26,0,medium,day,1
CRU-00469,crusher,3534.6,78.49,6.2,6.82,528.78,72.18,109,0,medium,day,0
MIL-00470,mill,1768.5,84.32,9.11,8.93,488.85,77.96,87,2,low,day,1
CRU-00471,crusher,3225.1,87.72,7.53,6.79,549.28,77.93,117,1,low,day,1
TRU-00472,truck,4288.9,73.49,4.37,9.23,516.22,69.28,121,0,medium,night,0
CON-00473,conveyor_belt,7874.3,59.28,4.44,4.75,303.74,82.58,17,1,low,day,0
CON-00474,conveyor_belt,9024.7,63.38,5.41,3.17,275.82,76.27,61,2,medium,day,0
PUM-00475,pump,6372.6,75.63,4.05,10.12,317.91,77.03,77,0,high,night,0
MIL-00476,mill,4742.2,72.75,6.62,8.89,541.37,71.2,41,2,low,day,0
CON-00477,conveyor_belt,3178.8,82.48,3.5,4.89,326.66,78.94,25,2,medium,night,0
CRU-00478,crusher,2740.5,79.88,7.36,6.0,601.96,90.2,25,1,medium,night,0
PUM-00479,pump,6945.3,72.2,5.88,7.51,357.78,78.84,41,0,low,day,0
MIL-00480,mill,5244.4,81.18,4.84,6.46,519.14,64.81,155,1,medium,day,1
TRU-00481,truck,2979.2,75.68,5.56,7.83,448.74,76.02,7,1,high,day,0
PUM-00482,pump,3086.7,72.02,3.12,8.63,201.5,71.32,32,1,medium,night,0
PUM-00483,pump,5198.0,69.31,3.87,10.5,338.69,89.71,50,0,low,day,0
CON-00484,conveyor_belt,12478.8,64.57,8.65,4.75,217.18,58.52,25,1,medium,night,0
PUM-00485,pump,3591.2,72.37,7.73,8.13,250.48,56.3,52,1,low,day,1
CON-00486,conveyor_belt,4579.3,58.18,1.95,2.19,349.07,66.81,90,1,high,night,0
MIL-00487,mill,2198.5,69.46,6.89,5.23,539.67,82.86,157,0,medium,day,0
CRU-00488,crusher,4509.7,78.45,6.53,6.38,529.27,78.92,107,1,low,day,0
PUM-00489,pump,3054.6,70.23,5.44,9.76,225.21,66.97,71,0,high,day,0
MIL-00490,mill,4576.7,98.64,7.7,4.74,432.45,69.28,26,1,medium,day,0
CON-00491,conveyor_belt,3370.6,61.52,4.55,2.77,318.17,85.51,22,3,low,day,0
MIL-00492,mill,1818.3,83.5,5.59,7.99,390.31,53.52,28,0,medium,night,0
TRU-00493,truck,8216.5,82.97,6.3,5.57,480.99,87.87,69,2,medium,night,0
MIL-00494,mill,5105.1,79.91,4.95,4.67,395.54,69.1,48,1,medium,night,0
CRU-00495,crusher,3634.1,89.05,5.55,6.06,552.95,86.1,71,4,low,night,0
PUM-00496,pump,5318.6,70.54,6.43,9.46,232.67,50.84,79,2,medium,day,0
CON-00497,conveyor_belt,2127.2,58.38,5.39,2.78,179.2,42.93,84,0,medium,day,0
TRU-00498,truck,6597.8,76.06,8.84,5.88,454.08,73.4,48,1,medium,night,1
MIL-00499,mill,5276.1,86.86,5.8,7.74,522.92,79.58,63,1,medium,night,1
TRU-00500,truck,654.6,71.96,6.95,6.15,399.21,78.61,110,1,low,day,0
MIL-00501,mill,3994.8,79.43,5.97,7.69,443.82,68.96,73,0,medium,day,0
TRU-00502,truck,3639.5,78.57,7.54,4.47,404.11,75.4,32,1,medium,night,0
CRU-00503,crusher,3541.7,68.83,7.2,7.87,541.8,81.18,45,1,low,night,0
MIL-00504,mill,2725.7,74.49,9.1,7.08,537.38,69.53,42,3,high,day,0
TRU-00505,truck,5017.6,87.77,8.38,4.74,504.14,86.74,55,2,high,day,1
MIL-00506,mill,3494.3,74.41,4.8,6.96,513.76,67.2,54,1,medium,day,0
CON-00507,conveyor_belt,5935.4,73.26,3.12,2.6,319.2,90.3,80,2,high,day,1
TRU-00508,truck,4039.1,89.26,7.0,4.52,371.75,61.87,146,1,medium,night,1
CON-00509,conveyor_belt,4987.6,65.49,7.5,2.75,294.18,55.16,80,3,low,night,0
MIL-00510,mill,5032.4,76.19,8.13,6.84,477.74,81.65,46,1,medium,day,1
TRU-00511,truck,3019.8,85.74,4.96,5.21,480.51,72.01,61,1,low,night,0
CRU-00512,crusher,1760.7,97.9,6.01,7.68,601.73,77.46,47,2,high,day,1
TRU-00513,truck,7141.2,75.21,8.23,7.01,381.24,66.16,71,0,medium,night,0
CRU-00514,crusher,2864.6,87.31,8.09,4.92,642.3,83.15,31,0,medium,day,0
TRU-00515,truck,10697.4,80.81,8.39,6.31,474.12,84.82,19,2,medium,night,1
MIL-00516,mill,5265.7,76.19,9.53,6.66,483.64,82.61,30,2,low,day,0
MIL-00517,mill,3154.3,82.55,7.83,4.22,486.88,83.15,61,2,high,day,0
MIL-00518,mill,4082.5,85.35,8.21,6.1,417.67,86.31,60,1,medium,day,0
MIL-00519,mill,6101.5,79.56,7.63,6.68,492.25,80.28,31,1,medium,day,0
CON-00520,conveyor_belt,2504.1,73.33,5.98,4.82,299.88,52.37,25,0,medium,day,0
PUM-00521,pump,4975.1,84.22,6.03,7.38,404.47,66.55,43,1,medium,night,0
CON-00522,conveyor_belt,3619.2,61.88,7.22,1.77,121.39,48.74,74,0,medium,night,0
PUM-00523,pump,3590.0,81.51,9.26,8.76,205.07,67.38,46,1,low,day,0
TRU-00524,truck,4240.1,64.62,4.75,7.18,425.02,68.16,21,0,medium,day,0
MIL-00525,mill,2512.7,89.22,5.41,5.64,504.86,81.7,50,2,high,night,0
CON-00526,conveyor_belt,5929.8,79.37,7.84,3.23,199.98,64.32,113,1,low,night,1
CON-00527,conveyor_belt,2802.3,45.22,5.03,4.34,279.48,74.59,48,0,medium,night,0
MIL-00528,mill,3545.2,81.02,7.25,7.13,569.06,100.0,48,1,medium,day,1
CON-00529,conveyor_belt,2639.5,52.43,3.5,2.16,356.91,72.63,30,1,medium,day,0
CON-00530,conveyor_belt,4866.0,56.98,6.75,6.38,223.54,46.0,71,0,high,day,0
PUM-00531,pump,7859.3,81.22,5.01,8.96,254.74,72.37,34,1,medium,day,0
CRU-00532,crusher,3097.2,85.39,4.79,5.56,664.43,74.92,86,1,medium,day,0
CON-00533,conveyor_belt,3327.4,69.89,7.38,1.77,206.55,63.97,95,0,medium,night,0
TRU-00534,truck,3446.4,95.78,5.39,3.59,453.83,83.48,63,0,medium,night,1
PUM-00535,pump,2958.3,63.44,3.14,10.44,331.13,85.53,7,2,medium,day,0
TRU-00536,truck,5965.8,89.21,4.08,5.97,371.16,64.32,24,0,low,night,0
PUM-00537,pump,2997.2,71.86,8.26,8.75,247.22,58.61,36,2,low,night,0
PUM-00538,pump,5744.8,51.78,9.54,10.09,232.5,57.67,60,3,medium,day,0
PUM-00539,pump,4715.2,70.18,5.03,10.56,419.75,83.29,72,2,high,day,1
CON-00540,conveyor_belt,3671.4,62.4,4.3,3.57,316.02,80.33,51,1,medium,night,1
CON-00541,conveyor_belt,4602.6,55.0,6.43,3.41,272.47,60.05,15,1,medium,day,0
CON-00542,conveyor_belt,6176.5,58.94,4.75,3.98,149.87,64.87,32,0,low,night,0
CRU-00543,crusher,3550.2,76.9,7.83,7.86,569.26,79.14,34,1,high,day,0
CRU-00544,crusher,1726.7,86.57,9.29,6.76,533.84,79.05,41,0,medium,day,0
CRU-00545,crusher,4232.8,75.36,7.14,5.54,694.66,92.49,27,0,high,day,0
MIL-00546,mill,3677.8,86.2,7.08,5.46,416.95,60.31,87,1,medium,day,1
MIL-00547,mill,4956.7,87.81,7.93,5.5,464.23,81.63,58,2,medium,night,1
CON-00548,conveyor_belt,5772.8,58.97,2.02,3.91,287.67,70.9,47,1,medium,day,0
CRU-00549,crusher,6885.6,73.53,7.23,7.99,543.48,82.77,71,0,high,day,0
PUM-00550,pump,7063.2,57.58,4.06,10.13,365.03,67.05,33,6,high,day,0
PUM-00551,pump,6942.9,66.69,3.55,9.44,292.65,63.91,28,3,medium,night,0
TRU-00552,truck,7410.1,74.18,8.73,8.71,473.43,67.45,47,2,high,night,0
PUM-00553,pump,7377.2,70.32,7.05,9.17,335.59,61.84,45,2,medium,night,0
TRU-00554,truck,6039.4,78.3,3.82,5.81,497.9,74.87,68,0,high,night,1
CRU-00555,crusher,3198.1,73.81,6.46,6.69,541.85,86.2,75,0,low,night,1
CRU-00556,crusher,4926.6,69.37,3.5,4.69,543.6,87.71,22,0,high,day,0
TRU-00557,truck,1588.2,74.6,8.72,5.83,491.32,74.77,55,0,high,day,0
TRU-00558,truck,2652.2,71.33,7.83,9.61,414.47,78.45,31,0,medium,day,0
TRU-00559,truck,3266.7,88.73,6.3,7.82,397.67,74.41,51,4,medium,night,1
CRU-00560,crusher,5096.7,82.4,3.61,6.77,584.1,83.17,80,1,high,day,0
MIL-00561,mill,4341.1,89.14,6.49,7.13,421.74,89.98,34,0,medium,day,0
CON-00562,conveyor_belt,4320.2,49.65,5.94,5.71,184.77,68.9,51,1,high,day,1
TRU-00563,truck,3241.5,84.01,8.06,4.26,470.1,87.83,63,4,medium,day,0
CRU-00564,crusher,4246.5,79.08,3.52,4.49,438.76,70.23,64,0,high,night,1
PUM-00565,pump,5450.6,79.78,6.79,10.35,310.78,66.13,57,0,low,night,0
PUM-00566,pump,3510.3,78.18,4.49,7.12,325.75,58.07,12,0,low,day,0
PUM-00567,pump,5655.5,68.51,4.72,10.96,399.2,87.1,83,1,low,night,0
CRU-00568,crusher,8211.6,91.63,9.21,8.6,512.68,75.7,24,4,high,day,1
PUM-00569,pump,3387.0,78.27,4.78,11.08,301.19,77.25,36,1,low,day,0
CRU-00570,crusher,3053.8,76.53,9.33,8.24,574.35,70.91,195,3,low,night,0
CRU-00571,crusher,3854.6,110.27,8.52,8.66,528.86,85.1,43,2,low,night,0
CRU-00572,crusher,2848.7,87.85,6.21,5.61,555.96,89.32,20,1,low,day,0
CRU-00573,crusher,2531.2,79.82,6.17,4.73,604.0,77.32,70,1,low,night,0
PUM-00574,pump,2440.6,73.34,6.39,7.08,282.57,76.15,47,0,high,night,0
CON-00575,conveyor_belt,7962.7,68.67,5.03,3.76,287.59,80.09,205,1,low,day,0
CON-00576,conveyor_belt,8046.9,63.99,5.42,2.99,220.46,60.74,43,1,high,day,0
TRU-00577,truck,1478.5,76.52,5.0,4.16,527.13,86.32,25,1,medium,night,0
TRU-00578,truck,4408.8,80.28,5.42,5.48,515.68,73.19,7,2,high,night,0
PUM-00579,pump,1644.0,55.93,3.86,9.21,198.32,68.84,54,2,high,night,0
CRU-00580,crusher,6056.8,97.24,7.71,8.4,621.19,97.71,16,1,low,day,1
CRU-00581,crusher,2469.4,92.92,8.16,7.66,561.55,85.57,42,2,low,day,0
CON-00582,conveyor_belt,3801.6,58.33,3.98,5.74,225.1,57.65,28,1,low,night,0
PUM-00583,pump,3464.5,75.55,6.65,10.93,322.49,79.33,24,0,high,day,0
MIL-00584,mill,6664.0,71.25,6.23,7.93,461.51,80.99,77,1,high,night,0
CRU-00585,crusher,2544.8,75.51,5.51,7.57,535.04,73.3,33,1,medium,night,0
PUM-00586,pump,3919.5,87.75,3.48,10.91,499.44,88.99,89,0,low,night,1
MIL-00587,mill,3459.3,92.02,6.72,6.53,483.9,84.96,55,3,high,day,1
MIL-00588,mill,6643.9,92.97,6.89,3.79,465.36,85.53,51,0,medium,night,0
PUM-00589,pump,1802.2,70.05,6.37,8.93,349.44,70.79,63,2,high,night,1
MIL-00590,mill,6400.5,82.02,8.64,7.81,436.66,63.94,54,2,high,night,1
TRU-00591,truck,2893.1,67.64,3.81,8.12,349.62,49.38,164,4,medium,day,0
CRU-00592,crusher,6020.9,87.57,7.74,7.13,545.77,84.72,16,3,medium,night,1
TRU-00593,truck,6502.8,88.12,5.44,5.07,341.37,68.03,76,1,high,day,0
TRU-00594,truck,4876.6,66.88,6.16,5.19,473.52,76.15,27,0,medium,day,0
CON-00595,conveyor_belt,3158.5,64.41,5.75,3.27,213.8,68.3,27,0,low,night,0
