equipment_id,operation_hours,temperature_celsius,vibration_mm_s,pressure_bar,current_amp,load_percentage,maintenance_days_since_last,failure_history_count,failure_next_7_days,high_temperature_flag,high_vibration_flag,maintenance_risk_flag,operational_stress_score,equipment_type_conveyor_belt,equipment_type_crusher,equipment_type_mill,equipment_type_pump,equipment_type_truck,environment_dust_level_high,environment_dust_level_low,environment_dust_level_medium,shift_day,shift_night
CON-00187,2083.5,73.63,5.52,2.27,177.96,48.77,50,1,0,0,0,0,0.2848720205929193,1,0,0,0,0,0,1,0,1,0
CON-00188,2683.4,76.29,5.35,4.98,335.77,78.29,102,0,0,0,0,1,0.3966013721907582,1,0,0,0,0,0,0,1,1,0
MIL-00189,2731.8,77.04,5.8,7.11,476.34,75.72,58,2,0,0,0,0,0.3924494800691636,0,0,1,0,0,0,0,1,1,0
CON-00190,2522.7,45.5,2.65,3.7,236.43,85.54,22,0,0,0,0,0,0.23184881942663993,1,0,0,0,0,0,0,1,1,0
CON-00191,4654.6,66.69,5.94,2.59,297.66,55.16,75,5,0,0,0,1,0.33591141965343635,1,0,0,0,0,0,0,1,0,1
MIL-00192,3508.2,96.01,9.0,6.9,428.25,79.54,54,2,1,1,1,0,0.5152112796760153,0,0,1,0,0,1,0,0,1,0
CRU-00193,6349.5,89.84,7.29,7.95,505.2,82.22,25,1,0,1,0,0,0.5047107600999641,0,1,0,0,0,0,0,1,0,1
MIL-00194,2023.0,67.56,7.68,5.9,497.98,100.0,76,2,0,0,1,0,0.4464647976945665,0,0,1,0,0,0,1,0,0,1
PUM-00195,7828.1,87.74,4.26,8.82,358.32,55.44,42,2,0,1,0,0,0.4066641698941511,0,0,0,1,0,0,0,1,1,0
TRU-00196,4732.8,82.03,5.96,5.67,524.06,90.21,28,0,0,0,0,0,0.45910215847269803,0,0,0,0,1,0,0,1,0,1
TRU-00197,3045.8,78.19,5.69,5.99,325.25,59.1,77,1,0,0,0,0,0.35868991593984334,0,0,0,0,1,0,0,1,0,1
TRU-00198,3060.9,64.78,3.8,6.87,412.77,67.83,25,2,0,0,0,0,0.2912089836427716,0,0,0,0,1,0,1,0,1,0
TRU-00199,3306.7,90.23,7.01,4.6,470.62,71.4,82,1,1,1,0,0,0.45994332307182606,0,0,0,0,1,1,0,0,1,0
CON-00200,5360.6,54.59,4.02,4.27,367.17,75.51,71,0,0,0,0,0,0.32549310965421424,1,0,0,0,0,0,1,0,1,0
CRU-00201,3633.4,68.85,6.94,8.41,593.45,84.93,74,2,0,0,0,0,0.43188010826569495,0,1,0,0,0,0,1,0,0,1
TRU-00202,10806.9,83.91,6.19,7.33,476.44,94.34,29,2,1,0,0,0,0.5525572943593653,0,0,0,0,1,1,0,0,1,0
CON-00203,1375.7,70.31,6.85,2.05,287.19,71.43,13,2,0,0,0,0,0.3289772840393611,1,0,0,0,0,0,1,0,1,0
PUM-00204,3012.8,71.97,5.85,8.23,361.09,71.92,35,0,1,0,0,0,0.3548619536116877,0,0,0,1,0,0,0,1,0,1
CON-00205,9017.0,72.44,6.28,4.2,321.94,72.35,73,2,0,0,0,0,0.4540484598400997,1,0,0,0,0,0,0,1,1,0
TRU-00206,2379.3,97.97,5.45,3.83,452.55,97.32,58,1,1,1,0,0,0.49382306034987977,0,0,0,0,1,0,1,0,0,1
CON-00207,4944.4,62.19,3.28,5.38,333.33,72.97,68,0,0,0,0,0,0.3228702742316212,1,0,0,0,0,0,0,1,1,0
MIL-00208,4821.2,91.59,6.23,9.01,483.95,76.13,29,1,0,1,0,0,0.4605474759599083,0,0,1,0,0,0,0,1,0,1
MIL-00209,3341.8,73.48,6.32,9.19,448.84,72.05,127,1,0,0,0,1,0.41615120698904623,0,0,1,0,0,0,1,0,1,0
CON-00210,10018.6,58.0,4.11,2.52,80.0,52.27,7,2,0,0,0,0,0.29848682271987637,1,0,0,0,0,0,0,1,0,1
PUM-00211,2586.8,72.33,5.45,6.63,292.74,82.06,66,0,0,0,0,0,0.37489047917671053,0,0,0,1,0,0,0,1,1,0
CON-00212,6210.3,50.96,3.17,1.82,342.5,73.08,38,0,0,0,0,0,0.2907462934171939,1,0,0,0,0,0,0,1,1,0
CON-00213,7184.7,71.66,4.66,3.16,393.81,88.1,91,0,0,0,0,1,0.45023410515032114,1,0,0,0,0,0,0,1,1,0
CRU-00214,3963.3,77.07,5.84,8.37,533.94,84.25,30,0,0,0,0,0,0.4202308983686503,0,1,0,0,0,0,0,1,1,0
CRU-00215,2409.0,91.92,5.17,5.36,548.03,74.83,23,0,1,1,0,0,0.4131289214265381,0,1,0,0,0,0,0,1,1,0
CON-00216,7261.2,60.75,4.06,1.91,212.05,68.52,61,0,0,0,0,0,0.3389583949278088,1,0,0,0,0,0,0,1,1,0
TRU-00217,5167.2,84.84,6.77,6.53,375.83,62.18,39,0,0,0,0,0,0.4180542169774945,0,0,0,0,1,0,0,1,1,0
CRU-00218,6065.6,93.35,7.49,6.65,587.37,78.91,27,0,0,1,0,0,0.5144343312401076,0,1,0,0,0,0,1,0,1,0
CON-00219,2667.5,62.79,5.81,3.51,206.64,78.36,41,1,0,0,0,0,0.32715803948136113,1,0,0,0,0,1,0,0,0,1
MIL-00220,3753.1,83.84,7.37,6.63,439.61,78.86,79,2,0,0,0,0,0.4645685758227883,0,0,1,0,0,0,1,0,0,1
CON-00221,5923.6,71.46,7.09,3.52,290.04,68.53,17,0,1,0,0,0,0.3899894920254052,1,0,0,0,0,0,0,1,0,1
TRU-00222,7801.4,79.37,6.04,8.34,567.73,83.85,24,2,0,0,0,0,0.47865634982844457,0,0,0,0,1,1,0,0,1,0
CRU-00223,3068.7,74.85,7.66,8.68,547.99,82.35,71,0,0,0,1,0,0.4444614735354327,0,1,0,0,0,0,0,1,1,0
MIL-00224,9232.8,99.99,9.55,7.04,483.58,76.73,80,1,1,1,1,0,0.6180834636549084,0,0,1,0,0,0,0,1,1,0
PUM-00225,3847.7,73.45,4.24,9.91,226.33,45.15,88,3,0,0,0,1,0.2980153950631327,0,0,0,1,0,0,0,1,1,0
MIL-00226,7435.9,73.08,5.99,5.48,471.95,80.54,83,0,1,0,0,0,0.4641949195223846,0,0,1,0,0,0,1,0,1,0
TRU-00227,5915.8,74.98,7.22,6.89,468.51,67.69,72,1,0,0,0,0,0.4366365513780266,0,0,0,0,1,1,0,0,0,1
TRU-00228,8500.5,86.5,6.85,6.07,447.05,69.25,95,0,0,1,0,1,0.5113087289254767,0,0,0,0,1,0,1,0,1,0
CON-00229,1871.4,52.99,6.02,5.18,143.74,66.64,88,2,0,0,0,0,0.278984834981856,1,0,0,0,0,0,0,1,1,0
CON-00230,3912.8,67.07,5.22,3.49,270.87,79.67,51,0,0,0,0,0,0.35875176452028945,1,0,0,0,0,0,0,1,0,1
MIL-00231,4459.4,77.47,6.35,8.69,560.95,79.66,73,0,0,0,0,0,0.44556395063420107,0,0,1,0,0,1,0,0,0,1
MIL-00232,4592.8,101.75,6.88,5.21,472.46,79.82,80,0,0,1,0,0,0.5281891440481314,0,0,1,0,0,0,0,1,0,1
PUM-00233,3459.4,88.23,5.98,8.37,221.21,66.9,104,1,1,1,0,1,0.42105734197371314,0,0,0,1,0,0,0,1,0,1
CRU-00234,4731.8,93.88,6.29,6.52,447.95,73.59,17,1,0,1,0,0,0.4542689681335951,0,1,0,0,0,0,1,0,0,1
PUM-00235,2711.5,68.41,4.35,10.11,225.23,64.83,22,1,0,0,0,0,0.2855314294682318,0,0,0,1,0,1,0,0,1,0
MIL-00236,1072.9,97.71,5.97,6.55,532.99,84.23,40,1,0,1,0,0,0.45356042002288977,0,0,1,0,0,0,1,0,1,0
TRU-00237,3112.8,68.35,5.01,4.6,385.55,63.61,25,1,0,0,0,0,0.31074194302796576,0,0,0,0,1,0,1,0,1,0
PUM-00238,824.4,74.72,5.83,9.76,326.54,84.57,27,0,0,0,0,0,0.3573909619289339,0,0,0,1,0,0,0,1,0,1
CRU-00239,5227.3,86.4,6.85,5.94,599.91,86.47,47,2,0,1,0,0,0.498043870106018,0,1,0,0,0,0,0,1,0,1
CRU-00240,4331.2,86.32,9.62,5.46,469.74,83.73,37,4,1,1,1,1,0.5104859146740347,0,1,0,0,0,0,0,1,0,1
CRU-00241,3472.0,97.74,6.67,5.8,570.08,85.63,134,1,1,1,0,1,0.540447648732798,0,1,0,0,0,0,1,0,1,0
MIL-00242,4747.2,85.67,7.99,7.28,453.35,92.34,47,1,1,1,1,0,0.5102658681775023,0,0,1,0,0,0,1,0,0,1
TRU-00243,4724.0,77.02,7.31,6.44,420.73,74.33,63,0,0,0,0,0,0.4367487389051614,0,0,0,0,1,1,0,0,1,0
TRU-00244,3246.5,70.97,9.0,7.25,532.74,79.19,48,0,0,0,1,0,0.43805200573360736,0,0,0,0,1,0,0,1,1,0
TRU-00245,1541.1,81.94,6.83,4.95,473.82,74.3,109,1,0,0,0,1,0.4266788953419272,0,0,0,0,1,0,0,1,0,1
PUM-00246,5309.4,68.52,5.06,7.42,332.75,66.78,69,1,0,0,0,0,0.36189902445579347,0,0,0,1,0,0,1,0,1,0
CON-00247,4992.2,61.14,5.91,4.0,193.68,67.55,27,1,0,0,0,0,0.322581999238022,1,0,0,0,0,0,0,1,1,0
TRU-00248,5091.2,75.18,5.98,7.06,488.48,67.01,40,1,0,0,0,0,0.3936860541624597,0,0,0,0,1,1,0,0,1,0
CON-00249,4615.8,65.29,7.21,3.12,298.02,67.86,57,1,0,0,0,0,0.37175469275076173,1,0,0,0,0,1,0,0,0,1
CON-00250,7125.5,53.99,4.5,4.34,345.79,68.16,34,0,0,0,0,0,0.32046684101705036,1,0,0,0,0,1,0,0,0,1
PUM-00251,1979.2,50.11,5.44,8.98,245.93,72.76,68,1,0,0,0,0,0.27470861173143984,0,0,0,1,0,1,0,0,1,0
CRU-00252,2460.8,80.28,7.8,6.3,617.85,88.62,92,0,0,0,1,1,0.48341932477812033,0,1,0,0,0,1,0,0,0,1
PUM-00253,4522.8,77.62,6.95,9.84,327.04,92.65,54,2,0,0,0,0,0.4606702736582613,0,0,0,1,0,0,1,0,0,1
CRU-00254,3700.3,88.36,8.17,8.36,473.04,65.37,43,0,0,1,1,0,0.4478949310701024,0,1,0,0,0,1,0,0,1,0
PUM-00255,6490.9,73.85,3.09,10.87,304.86,62.69,87,0,0,0,0,0,0.3590618978572863,0,0,0,1,0,0,0,1,0,1
CON-00256,1513.3,59.09,5.44,4.58,209.81,72.44,37,3,0,0,0,1,0.28044947789169644,1,0,0,0,0,0,0,1,0,1
CRU-00257,8197.9,87.61,9.35,5.76,484.65,63.45,57,2,1,1,1,0,0.5241342789899459,0,1,0,0,0,0,0,1,0,1
TRU-00258,4336.8,77.51,4.85,5.81,338.38,72.57,7,2,0,0,0,0,0.3614223697490315,0,0,0,0,1,0,0,1,0,1
MIL-00259,4580.0,78.69,8.69,7.61,488.82,82.1,51,0,0,0,1,0,0.47887374728584853,0,0,1,0,0,1,0,0,1,0
CRU-00260,1658.5,87.98,10.9,4.62,549.81,79.12,33,3,0,1,1,1,0.4953363553155709,0,1,0,0,0,0,1,0,1,0
MIL-00261,2748.4,75.78,5.67,5.6,520.42,71.09,123,0,0,0,0,1,0.4067227262301995,0,0,1,0,0,0,0,1,0,1
TRU-00262,5180.3,91.81,7.34,6.76,467.51,81.43,104,2,0,1,0,1,0.5252982134992462,0,0,0,0,1,0,0,1,0,1
TRU-00263,10791.7,79.37,9.55,6.51,445.33,60.93,54,3,1,0,1,1,0.525226255706445,0,0,0,0,1,0,1,0,1,0
PUM-00264,2740.5,71.73,3.4,7.02,457.08,76.29,42,1,0,0,0,0,0.33145739409237274,0,0,0,1,0,0,0,1,0,1
TRU-00265,4027.0,90.41,4.08,6.83,468.65,100.0,105,1,0,1,0,1,0.4965753155840232,0,0,0,0,1,0,0,1,1,0
TRU-00266,3380.7,82.01,5.93,5.76,429.93,87.65,23,0,0,0,0,0,0.4268354229607695,0,0,0,0,1,0,1,0,0,1
CON-00267,4051.2,63.82,3.09,3.93,245.56,71.63,18,1,0,0,0,0,0.28342133016718724,1,0,0,0,0,1,0,0,1,0
CRU-00268,3362.6,82.48,8.71,5.6,493.24,79.59,49,2,0,0,1,0,0.4692965092290211,0,1,0,0,0,0,1,0,1,0
MIL-00269,2987.5,86.12,5.4,7.6,487.96,76.92,93,0,0,1,0,1,0.43580101576751323,0,0,1,0,0,0,1,0,1,0
TRU-00270,1822.1,86.65,6.51,4.01,380.09,72.11,101,0,0,1,0,1,0.4250609787264311,0,0,0,0,1,0,0,1,0,1
MIL-00271,3703.1,78.72,9.65,5.75,480.7,87.67,31,1,0,0,1,0,0.4862866401997989,0,0,1,0,0,0,0,1,0,1
TRU-00272,2846.3,89.15,9.94,6.73,459.73,80.0,98,2,0,1,1,1,0.521853964264254,0,0,0,0,1,1,0,0,0,1
TRU-00273,4055.9,78.4,7.92,4.03,437.07,66.9,62,2,0,0,1,0,0.42633201303430873,0,0,0,0,1,0,1,0,1,0
CRU-00274,4623.3,85.24,4.83,6.21,576.48,88.36,67,2,0,1,0,0,0.4658027065847907,0,1,0,0,0,0,0,1,1,0
TRU-00275,5742.7,73.79,9.17,3.8,473.66,76.88,56,2,0,0,1,0,0.47550337103659,0,0,0,0,1,0,0,1,0,1
MIL-00276,4936.7,82.6,7.64,7.51,513.15,76.27,16,1,0,0,1,0,0.45319622394634157,0,0,1,0,0,0,1,0,0,1
CON-00277,6825.2,66.67,5.69,4.81,292.93,66.64,70,0,1,0,0,0,0.38276526764748736,1,0,0,0,0,1,0,0,1,0
TRU-00278,6253.6,75.94,5.39,3.67,421.34,75.39,86,1,0,0,0,0,0.4347540883911793,0,0,0,0,1,0,1,0,0,1
CRU-00279,2578.2,83.43,6.15,7.21,580.54,88.75,59,0,0,0,0,0,0.4525843206952985,0,1,0,0,0,1,0,0,1,0
CON-00280,4773.3,61.68,4.96,5.39,362.23,72.12,89,1,0,0,0,0,0.35448975928103077,1,0,0,0,0,1,0,0,1,0
MIL-00281,9324.6,88.41,8.14,5.49,519.44,79.96,50,0,1,1,1,0,0.5581807491607815,0,0,1,0,0,0,0,1,1,0
PUM-00282,5287.4,69.32,6.97,10.57,319.51,83.11,53,4,1,0,0,1,0.42281753022920154,0,0,0,1,0,1,0,0,1,0
TRU-00283,1309.5,70.53,6.28,6.12,485.56,68.54,33,1,0,0,0,0,0.33579540761991,0,0,0,0,1,0,1,0,1,0
TRU-00284,3217.6,78.45,6.07,9.57,433.92,76.14,14,2,0,0,0,0,0.3868342613032464,0,0,0,0,1,0,0,1,0,1
TRU-00285,3562.4,81.76,5.58,6.47,325.13,69.61,38,1,0,0,0,0,0.38168894927546254,0,0,0,0,1,0,1,0,0,1
TRU-00286,6243.6,70.22,5.84,7.08,543.69,85.15,103,2,1,0,0,1,0.4613426430918939,0,0,0,0,1,1,0,0,1,0
CON-00287,8132.5,77.29,7.04,4.21,281.36,66.47,42,0,0,0,0,0,0.4408893721176496,1,0,0,0,0,1,0,0,0,1
TRU-00288,3320.4,92.82,8.19,6.16,381.36,71.12,34,0,0,1,1,0,0.45975082398537437,0,0,0,0,1,0,0,1,1,0
MIL-00289,5911.5,86.97,6.3,6.46,487.28,83.29,28,1,0,1,0,0,0.47695051718697723,0,0,1,0,0,0,0,1,0,1
CRU-00290,3254.2,86.91,8.67,7.65,464.88,80.38,23,2,0,1,1,0,0.46993374987781455,0,1,0,0,0,0,0,1,1,0
CON-00291,2826.3,53.77,5.95,3.35,249.01,52.56,19,0,0,0,0,0,0.23983022160121142,1,0,0,0,0,0,1,0,1,0
MIL-00292,3918.8,92.88,7.44,5.7,594.4,84.89,68,0,1,1,0,0,0.5156328025439147,0,0,1,0,0,0,0,1,1,0
PUM-00293,4462.4,70.62,5.62,9.47,309.7,68.74,123,1,0,0,0,1,0.39172709890530705,0,0,0,1,0,0,0,1,0,1
CRU-00294,5742.7,84.47,9.16,8.19,485.33,76.93,17,1,1,0,1,0,0.4931884261525865,0,1,0,0,0,0,0,1,0,1
CRU-00295,3985.6,94.31,9.35,3.59,638.76,79.56,73,0,1,1,1,0,0.5444040223321363,0,1,0,0,0,0,0,1,1,0
CON-00296,2251.5,76.8,4.12,1.91,227.75,62.01,54,0,0,0,0,0,0.3094270271792551,1,0,0,0,0,0,0,1,1,0
CON-00297,3190.2,66.94,5.23,3.92,202.41,61.28,61,0,0,0,0,0,0.3077682256274482,1,0,0,0,0,0,0,1,1,0
MIL-00298,5048.8,79.99,8.32,9.07,583.43,87.08,40,1,1,0,1,0,0.49622893728596934,0,0,1,0,0,0,1,0,0,1
CON-00299,3448.5,46.78,4.22,4.7,208.41,61.57,59,4,0,0,0,1,0.23268236905944883,1,0,0,0,0,1,0,0,1,0
CON-00300,2563.4,84.97,4.43,3.15,231.64,73.6,71,0,0,0,0,0,0.37684270413679505,1,0,0,0,0,0,1,0,1,0
CON-00301,1768.2,58.88,4.6,3.47,221.48,65.27,22,0,0,0,0,0,0.24845723989038437,1,0,0,0,0,1,0,0,1,0
PUM-00302,2227.9,70.22,5.71,8.6,374.46,89.92,14,0,0,0,0,0,0.36929293127024404,0,0,0,1,0,0,0,1,0,1
PUM-00303,2781.1,72.94,3.6,10.13,222.85,73.35,39,1,0,0,0,0,0.3145684598635905,0,0,0,1,0,1,0,0,0,1
CON-00304,2350.9,62.61,3.94,4.61,382.71,62.39,84,1,0,0,0,0,0.2880575199913678,1,0,0,0,0,0,0,1,1,0
CON-00305,9318.3,75.97,6.95,3.85,208.7,74.68,42,1,0,0,0,0,0.46364597104683003,1,0,0,0,0,0,0,1,0,1
PUM-00306,3114.5,78.97,5.64,10.32,432.44,93.17,16,2,0,0,0,0,0.4189092462683983,0,0,0,1,0,1,0,0,0,1
CON-00307,2388.9,52.13,4.77,3.65,133.27,64.15,53,2,0,0,0,0,0.24233622781249378,1,0,0,0,0,0,0,1,0,1
CRU-00308,3196.4,81.48,7.56,8.58,508.63,69.45,23,3,0,0,1,1,0.41363903221637993,0,1,0,0,0,1,0,0,1,0
TRU-00309,6171.5,70.18,5.52,4.27,382.0,80.59,34,0,0,0,0,0,0.4048428708103129,0,0,0,0,1,1,0,0,1,0
CRU-00310,4199.3,94.78,7.36,7.42,510.49,95.98,60,2,1,1,0,0,0.5392287538628037,0,1,0,0,0,0,0,1,1,0
TRU-00311,9114.7,82.29,8.92,6.32,328.44,67.48,22,5,0,0,1,1,0.4958231599027152,0,0,0,0,1,0,0,1,0,1
MIL-00312,6785.7,80.96,4.09,5.21,469.02,77.13,12,0,0,0,0,0,0.41297865715969223,0,0,1,0,0,1,0,0,0,1
CON-00313,1365.7,62.11,4.13,3.75,317.4,79.71,47,0,0,0,0,0,0.2952498544543412,1,0,0,0,0,0,0,1,0,1
CON-00314,8056.7,81.47,7.57,4.34,266.6,58.64,23,1,0,0,1,0,0.4348903514224003,1,0,0,0,0,0,0,1,1,0
MIL-00315,5513.8,93.92,7.57,5.59,404.95,93.92,62,4,1,1,1,1,0.545498222565619,0,0,1,0,0,1,0,0,0,1
TRU-00316,1622.1,83.13,5.81,5.87,412.18,63.92,58,0,0,0,0,0,0.36661403857849406,0,0,0,0,1,0,1,0,0,1
MIL-00317,4095.2,74.93,6.01,7.24,508.1,70.58,8,0,0,0,0,0,0.37655417436674465,0,0,1,0,0,1,0,0,0,1
MIL-00318,11240.7,89.97,5.85,5.19,460.51,70.82,54,2,0,1,0,0,0.5287163688220227,0,0,1,0,0,0,0,1,1,0
CRU-00319,757.1,82.97,5.92,7.49,509.07,87.75,42,0,0,0,0,0,0.4098384384784265,0,1,0,0,0,0,1,0,0,1
PUM-00320,6793.2,73.79,5.34,9.26,313.76,77.7,65,1,1,0,0,0,0.42293246416988123,0,0,0,1,0,1,0,0,0,1
PUM-00321,2341.8,67.6,5.05,10.62,351.86,85.41,31,1,0,0,0,0,0.3477088892852944,0,0,0,1,0,0,0,1,1,0
TRU-00322,2635.0,79.28,6.77,6.75,463.14,80.53,64,0,0,0,0,0,0.42571392087052295,0,0,0,0,1,1,0,0,1,0
TRU-00323,3429.5,72.73,6.68,3.52,512.37,68.59,35,0,0,0,0,0,0.37891883741951976,0,0,0,0,1,1,0,0,1,0
CRU-00324,6093.7,88.93,9.14,6.92,531.01,95.84,30,3,0,1,1,1,0.5618977356228765,0,1,0,0,0,0,1,0,0,1
MIL-00325,4963.5,91.4,9.73,5.33,423.58,84.21,34,1,1,1,1,0,0.5326677655654013,0,0,1,0,0,0,0,1,1,0
PUM-00326,5162.1,77.66,5.36,11.25,397.34,88.64,73,0,0,0,0,0,0.4479484499506614,0,0,0,1,0,1,0,0,1,0
TRU-00327,8071.3,70.96,3.76,6.59,432.6,58.7,38,0,0,0,0,0,0.3605112001922242,0,0,0,0,1,0,1,0,0,1
CRU-00328,3792.9,106.19,9.37,5.66,690.23,100.0,89,2,1,1,1,0,0.6349282574282327,0,1,0,0,0,0,0,1,0,1
MIL-00329,5154.4,72.71,6.85,8.09,592.94,91.01,47,2,0,0,0,0,0.46411031872991276,0,0,1,0,0,1,0,0,1,0
CON-00330,8694.7,73.3,5.08,3.73,215.3,65.91,13,1,0,0,0,0,0.38676544931276685,1,0,0,0,0,0,0,1,1,0
CRU-00331,6300.4,84.57,6.81,5.61,533.91,78.96,4,2,0,0,0,0,0.4661296856892654,0,1,0,0,0,0,1,0,1,0
TRU-00332,4214.9,76.71,5.73,4.58,502.82,69.0,39,2,0,0,0,0,0.38830402387651086,0,0,0,0,1,0,0,1,1,0
TRU-00333,5104.8,87.08,8.2,6.68,353.26,58.67,101,4,0,1,1,1,0.46329727076154376,0,0,0,0,1,0,0,1,0,1
CRU-00334,4160.6,89.21,7.15,7.96,641.5,74.86,8,1,0,1,0,0,0.45869261234809244,0,1,0,0,0,1,0,0,0,1
PUM-00335,3192.6,87.35,5.22,7.81,433.36,76.9,137,0,1,1,0,1,0.45392883470525813,0,0,0,1,0,0,0,1,0,1
PUM-00336,3406.6,57.68,4.57,10.86,299.22,69.86,19,1,0,0,0,0,0.2796519370815409,0,0,0,1,0,0,1,0,0,1
PUM-00337,7414.1,66.5,4.27,12.23,394.39,58.29,58,1,0,0,0,0,0.3510142799245925,0,0,0,1,0,1,0,0,1,0
MIL-00338,4151.4,71.07,7.18,9.37,497.99,59.46,59,2,0,0,0,0,0.37962258211898237,0,0,1,0,0,0,0,1,0,1
CRU-00339,2686.6,91.15,6.55,7.03,566.9,92.06,34,3,1,1,0,1,0.48021488338342827,0,1,0,0,0,1,0,0,0,1
MIL-00340,4043.5,93.57,7.36,6.49,441.39,89.11,80,1,1,1,0,0,0.5217036914052338,0,0,1,0,0,0,1,0,0,1
CON-00341,6347.4,47.18,5.41,4.89,202.78,62.8,68,1,0,0,0,0,0.29587659085871076,1,0,0,0,0,0,0,1,1,0
MIL-00342,1841.9,77.04,10.31,5.71,468.91,80.93,51,0,0,0,1,0,0.4601967788614475,0,0,1,0,0,0,0,1,1,0
CRU-00343,4382.7,86.57,5.94,8.63,508.76,90.86,90,2,1,1,0,1,0.49473381630280616,0,1,0,0,0,0,0,1,1,0
TRU-00344,3820.1,76.64,5.51,5.88,446.4,73.01,94,1,1,0,0,1,0.407500944105853,0,0,0,0,1,1,0,0,1,0
TRU-00345,7219.2,83.04,6.83,6.56,338.57,66.75,74,1,0,0,0,0,0.46182940405621314,0,0,0,0,1,0,0,1,0,1
TRU-00346,5318.0,74.34,5.74,5.45,409.22,68.22,27,1,0,0,0,0,0.38184771963746633,0,0,0,0,1,1,0,0,1,0
CON-00347,4166.0,69.25,5.85,4.29,271.53,77.19,39,1,0,0,0,0,0.3682149887899681,1,0,0,0,0,0,1,0,1,0
TRU-00348,4720.3,90.77,5.37,5.69,470.42,71.41,85,0,0,1,0,0,0.45515597036402533,0,0,0,0,1,1,0,0,1,0
TRU-00349,2717.1,84.76,8.56,7.25,446.82,72.3,48,0,0,0,1,0,0.44587992173083457,0,0,0,0,1,0,0,1,1,0
CON-00350,3249.4,49.77,6.64,3.28,201.21,53.79,62,3,0,0,0,1,0.261016473082418,1,0,0,0,0,0,1,0,1,0
CON-00351,4388.2,67.04,1.44,3.21,275.59,65.64,26,0,0,0,0,0,0.2639350221144773,1,0,0,0,0,1,0,0,1,0
PUM-00352,2776.7,73.45,5.63,9.86,329.71,82.3,32,1,0,0,0,0,0.3725578758560309,0,0,0,1,0,0,0,1,1,0
CRU-00353,3906.2,84.99,8.52,7.16,465.26,71.81,81,0,1,0,1,0,0.47520925186838153,0,1,0,0,0,0,0,1,1,0
CON-00354,6936.9,50.28,6.84,1.87,135.72,66.34,54,2,0,0,0,0,0.33285487687658233,1,0,0,0,0,0,1,0,1,0
TRU-00355,8198.9,86.71,6.62,5.53,490.97,70.56,123,1,1,1,0,1,0.522204673800911,0,0,0,0,1,1,0,0,1,0
MIL-00356,6026.6,80.02,6.69,7.11,670.93,86.0,17,0,0,0,0,0,0.4773269348090091,0,0,1,0,0,0,1,0,0,1
PUM-00357,3053.2,63.62,6.5,7.71,275.92,65.95,62,1,0,0,0,0,0.3316649126380263,0,0,0,1,0,0,0,1,0,1
TRU-00358,4351.5,81.42,3.72,5.86,390.99,56.88,50,1,0,0,0,0,0.34284482681806683,0,0,0,0,1,1,0,0,0,1
MIL-00359,3728.3,80.4,5.49,4.81,466.26,83.05,106,3,1,0,0,1,0.44642599175863223,0,0,1,0,0,0,1,0,0,1
CRU-00360,5903.1,87.65,6.94,8.12,560.96,83.0,128,1,1,1,0,1,0.5354367500972547,0,1,0,0,0,0,0,1,1,0
CON-00361,6033.7,67.66,3.04,3.66,241.74,64.68,30,1,0,0,0,0,0.3092772737799686,1,0,0,0,0,0,0,1,1,0
CON-00362,6309.7,64.61,5.44,2.92,281.41,77.9,81,0,0,0,0,0,0.39461322849333846,1,0,0,0,0,1,0,0,1,0
TRU-00363,3823.1,84.18,7.31,5.09,445.82,69.08,139,3,1,0,0,1,0.4694033783622715,0,0,0,0,1,0,1,0,0,1
CON-00364,7341.9,52.6,4.8,4.17,256.0,72.69,17,1,0,0,0,0,0.3202434164761881,1,0,0,0,0,0,0,1,1,0
CRU-00365,3269.9,86.69,11.03,8.21,629.76,89.05,31,1,0,1,1,0,0.5408574477727099,0,1,0,0,0,0,0,1,0,1
TRU-00366,3888.5,79.15,6.75,6.31,506.5,90.57,37,4,0,0,0,1,0.4551003321878762,0,0,0,0,1,0,0,1,1,0
CON-00367,5534.9,64.91,4.43,3.93,184.15,62.87,39,3,0,0,0,1,0.31190645479331336,1,0,0,0,0,1,0,0,0,1
PUM-00368,2711.9,55.83,3.13,9.48,300.29,65.37,16,2,0,0,0,0,0.23117616605027816,0,0,0,1,0,0,0,1,1,0
CRU-00369,3602.4,91.07,5.72,7.6,558.45,89.71,155,1,1,1,0,1,0.5234313357642456,0,1,0,0,0,1,0,0,1,0
CRU-00370,4043.3,92.07,9.96,6.12,666.73,81.23,35,0,0,1,1,0,0.5375640558553632,0,1,0,0,0,0,0,1,1,0
CON-00371,5120.1,54.88,4.33,5.89,292.02,60.78,73,2,0,0,0,0,0.29101984659008395,1,0,0,0,0,1,0,0,1,0
CON-00372,4043.9,70.13,2.97,5.11,199.72,82.34,42,1,0,0,0,0,0.3316560136511989,1,0,0,0,0,0,1,0,0,1
TRU-00373,7601.3,88.01,6.37,5.03,487.26,77.45,36,3,0,1,0,1,0.4932979483279938,0,0,0,0,1,0,0,1,0,1
CRU-00374,5319.4,80.12,7.17,7.13,493.98,76.04,85,1,1,0,0,0,0.4699844682460975,0,1,0,0,0,0,0,1,1,0
CON-00375,6194.8,62.94,4.44,3.7,260.58,68.42,51,0,0,0,0,0,0.33712476627497157,1,0,0,0,0,0,0,1,1,0
